,socialProductsLiked,seniority,productsWished,productsBought,city
38745,0,3197,0,0,Salvador
38746,0,3197,0,0,Salvador
38747,0,3197,0,0,Guarulhos
38748,2,3197,0,0,Salvador
38749,0,3197,0,0,Guarulhos
38750,0,3197,0,0,Salvador
38751,0,3197,0,0,Guarulhos
38752,6,3197,2,0,Goiânia
38753,0,3197,0,0,
38754,0,3197,0,0,Salvador
38755,0,3197,0,0,Porto Alegre
38756,0,3197,0,0,Goiânia
38757,0,3197,0,0,Guarulhos
38758,0,3197,0,0,Salvador
38759,0,3197,0,0,Salvador
38760,0,3197,0,0,Porto Alegre
38761,0,3197,0,0,Guarulhos
38762,0,3197,0,0,
38763,839,3197,78,2,
38764,0,3197,0,0,Guarulhos
38765,0,3197,0,0,Salvador
38766,0,3197,0,0,Salvador
38767,0,3197,0,0,Belém
38768,0,3197,0,0,
38769,12,3197,0,0,Goiânia
38770,0,3197,10,0,Natal
38771,0,3197,0,0,Maceió
38772,3,3197,1,0,Guarulhos
38773,0,3197,0,0,Guarulhos
38774,0,3197,0,0,Natal
38775,0,3197,0,0,Salvador
38776,0,3197,0,0,Salvador
38777,0,3197,0,0,
38778,4,3197,0,0,
38779,0,3197,0,0,Natal
38780,0,3197,0,0,Salvador
38781,0,3197,0,0,Salvador
38782,0,3197,0,0,
38783,0,3197,0,0,Maceió
38784,0,3197,0,0,Guarulhos
38785,0,3197,0,0,Natal
38786,0,3197,0,1,Guarulhos
38787,7,3197,0,0,Porto Alegre
38788,0,3197,0,0,Natal
38789,0,3197,0,0,
38790,0,3197,0,0,Maceió
38791,1,3197,0,0,
38792,0,3197,0,0,
38793,0,3197,0,0,Porto Alegre
38794,0,3197,0,0,
38795,0,3197,0,0,Porto Alegre
38796,0,3197,0,0,Guarulhos
38797,0,3197,0,0,Natal
38798,0,3197,0,0,Guarulhos
38799,0,3197,0,0,Porto Alegre
38800,0,3197,0,0,Salvador
38801,0,3197,0,0,Goiânia
38802,0,3197,0,0,Porto Alegre
38803,0,3197,0,0,Porto Alegre
38804,0,3197,0,0,Porto Alegre
38805,0,3197,2,0,
38806,0,3197,0,0,Porto Alegre
38807,0,3197,0,0,Porto Alegre
38808,0,3197,0,0,Porto Alegre
38809,0,3197,0,0,Porto Alegre
38810,0,3197,0,0,Salvador
38811,15,3197,1,0,Maceió
38812,0,3197,0,0,Porto Alegre
38813,0,3197,0,0,Natal
38814,0,3197,0,0,Salvador
38815,7,3197,2,0,Maceió
38816,0,3197,0,0,Porto Alegre
38817,0,3197,0,0,Guarulhos
38818,0,3197,0,0,Salvador
38819,0,3197,0,0,Goiânia
38820,1,3197,1,0,
38821,0,3197,0,0,Salvador
38822,0,3197,1,0,Salvador
38823,0,3197,0,0,
38824,0,3197,0,0,Maceió
38825,0,3197,0,0,
38826,0,3197,0,0,Guarulhos
38827,99,3197,0,0,Salvador
38828,1,3197,0,0,Salvador
38829,0,3197,0,0,Salvador
38830,0,3197,0,0,
38831,0,3197,0,0,Goiânia
38832,0,3197,0,0,Duque de Caxias
38833,0,3197,0,0,
38834,0,3197,0,0,Salvador
38835,0,3197,0,0,Salvador
38836,0,3197,0,0,Porto Alegre
38837,0,3197,0,0,Salvador
38838,0,3197,0,0,Natal
38839,9,3197,0,0,Brasília
38840,0,3197,0,0,Natal
38841,0,3197,0,0,Porto Alegre
38842,0,3197,0,0,Natal
38843,4,3197,7,0,
38844,0,3197,0,0,Maceió
38845,18,3197,2,2,Goiânia
38846,0,3197,0,0,Salvador
38847,0,3197,0,0,Salvador
38848,0,3197,0,0,Goiânia
38849,0,3197,0,0,
38850,0,3197,2,0,Guarulhos
38851,0,3197,0,0,Guarulhos
38852,0,3197,0,0,Guarulhos
38853,11,3197,0,2,Guarulhos
38854,0,3197,0,0,Porto Alegre
38855,0,3197,0,0,Goiânia
38856,0,3197,0,0,Guarulhos
38857,0,3197,0,0,Maceió
38858,0,3197,0,0,Guarulhos
38859,0,3197,0,0,Guarulhos
38860,3,3197,0,0,Salvador
38861,0,3197,0,0,Salvador
38862,0,3197,0,0,Maceió
38863,0,3197,0,0,Salvador
38864,0,3197,0,0,Maceió
38865,0,3197,0,0,Natal
38866,8,3197,17,0,Guarulhos
38867,7,3197,0,0,Porto Alegre
38868,0,3197,0,0,Guarulhos
38869,0,3197,0,0,Maceió
38870,0,3197,0,0,
38871,8,3197,0,1,Salvador
38872,0,3197,2,0,Salvador
38873,0,3197,0,0,Guarulhos
38874,0,3197,0,0,Duque de Caxias
38875,0,3197,0,0,Guarulhos
38876,0,3197,0,0,Goiânia
38877,0,3197,0,0,Salvador
38878,1,3197,0,0,Guarulhos
38879,1,3197,0,0,Salvador
38880,0,3197,0,0,Maceió
38881,0,3197,0,0,Guarulhos
38882,0,3197,0,0,Natal
38883,1,3197,0,0,Guarulhos
38884,0,3197,0,0,Salvador
38885,0,3197,0,0,
38886,0,3197,0,0,
38887,1,3197,0,0,Guarulhos
38888,0,3197,0,0,Porto Alegre
38889,0,3197,0,0,Maceió
38890,0,3197,0,0,São Gonçalo
38891,0,3197,0,0,Natal
38892,0,3197,0,0,Guarulhos
38893,0,3197,0,1,Guarulhos
38894,0,3197,0,0,Guarulhos
38895,1,3197,2,0,Salvador
38896,0,3197,0,0,Natal
38897,0,3197,0,1,Salvador
38898,0,3197,0,0,Natal
38899,8,3197,0,0,Porto Alegre
38900,0,3197,0,0,Natal
38901,0,3197,0,0,
38902,0,3197,0,0,
38903,0,3197,0,0,Natal
38904,0,3197,0,0,Guarulhos
38905,0,3197,0,0,Guarulhos
38906,1,3197,0,0,Porto Alegre
38907,0,3197,0,0,Guarulhos
38908,1,3197,1,0,Guarulhos
38909,0,3197,0,0,Maceió
38910,36,3197,2,0,
38911,0,3197,1,0,Natal
38912,5,3197,5,1,Salvador
38913,0,3197,0,0,Salvador
38914,0,3197,0,0,Salvador
38915,0,3197,0,0,
38916,0,3197,0,0,Guarulhos
38917,0,3197,0,0,Salvador
38918,0,3197,0,0,Guarulhos
38919,0,3197,0,0,Guarulhos
38920,0,3197,0,0,Salvador
38921,0,3197,0,0,Natal
38922,0,3197,0,0,Guarulhos
38923,0,3197,0,0,
38924,0,3197,0,0,Goiânia
38925,0,3197,0,0,Salvador
38926,0,3197,0,0,Guarulhos
38927,3,3197,1,0,Guarulhos
38928,1,3197,1,0,Guarulhos
38929,6,3197,0,1,Guarulhos
38930,0,3197,0,0,Guarulhos
38931,0,3197,0,1,Guarulhos
38932,6,3197,8,0,
38933,0,3197,0,0,Maceió
38934,0,3197,1,1,Guarulhos
38935,0,3197,2,0,Salvador
38936,0,3197,0,0,Goiânia
38937,0,3197,0,0,Guarulhos
38938,1,3197,0,0,Natal
38939,0,3197,0,0,Goiânia
38940,0,3197,0,0,Salvador
38941,0,3197,1,0,Guarulhos
38942,0,3197,0,0,Porto Alegre
38943,0,3197,0,2,Guarulhos
38944,0,3197,0,0,Salvador
38945,0,3197,0,0,Guarulhos
38946,0,3197,0,0,
38947,0,3197,0,0,Guarulhos
38948,0,3197,0,0,Porto Alegre
38949,0,3197,0,0,Maceió
38950,0,3197,0,0,Porto Alegre
38951,0,3197,0,0,Goiânia
38952,0,3197,0,1,Maceió
38953,0,3197,0,0,Guarulhos
38954,71,3197,1,0,Maceió
38955,0,3197,0,0,Guarulhos
38956,0,3197,0,0,Salvador
38957,0,3197,0,0,
38958,0,3197,0,0,Guarulhos
38959,0,3197,0,0,
38960,0,3197,0,0,Salvador
38961,2,3197,0,0,Porto Alegre
38962,0,3197,0,0,Natal
38963,0,3197,0,0,Porto Alegre
38964,0,3197,0,0,
38965,1,3197,1,1,
38966,0,3197,0,0,Guarulhos
38967,0,3197,0,0,Natal
38968,0,3197,0,0,Natal
38969,0,3197,0,0,
38970,0,3197,0,0,Guarulhos
38971,0,3197,0,0,Salvador
38972,0,3197,0,0,Porto Alegre
38973,0,3197,0,0,Goiânia
38974,0,3197,0,0,Porto Alegre
38975,7,3197,0,0,Maceió
38976,0,3197,0,0,Salvador
38977,0,3197,0,1,Guarulhos
38978,3,3197,0,0,Porto Alegre
38979,0,3197,0,0,Guarulhos
38980,0,3197,0,0,Maceió
38981,0,3197,0,0,Maceió
38982,0,3197,0,0,Salvador
38983,0,3197,0,0,
38984,0,3197,0,0,Salvador
38985,0,3197,0,0,Natal
38986,0,3197,0,0,Maceió
38987,0,3197,0,0,Porto Alegre
38988,0,3197,0,0,Natal
38989,0,3197,0,0,
38990,0,3197,0,6,Guarulhos
38991,0,3197,0,0,Salvador
38992,0,3197,0,0,Guarulhos
38993,0,3197,0,0,Guarulhos
38994,0,3197,0,0,Goiânia
38995,0,3197,0,0,Salvador
38996,0,3197,0,0,Salvador
38997,0,3197,0,0,Guarulhos
38998,0,3197,0,0,Porto Alegre
38999,0,3197,0,0,Guarulhos
39000,0,3197,0,0,Guarulhos
39001,0,3197,0,0,Guarulhos
39002,6,3197,0,1,
39003,0,3197,0,0,
39004,0,3197,0,0,São Paulo
39005,0,3197,0,0,Goiânia
39006,0,3197,0,0,Porto Alegre
39007,0,3197,0,0,Natal
39008,0,3197,0,0,Guarulhos
39009,0,3197,0,0,
39010,0,3197,0,0,Maceió
39011,2,3197,5,0,Porto Alegre
39012,0,3197,0,0,Goiânia
39013,0,3197,0,0,Salvador
39014,0,3197,0,0,Maceió
39015,0,3197,0,0,Salvador
39016,0,3197,0,0,Porto Alegre
39017,0,3197,0,0,Porto Alegre
39018,0,3197,0,0,
39019,0,3197,0,0,Salvador
39020,0,3197,0,0,Natal
39021,0,3197,0,0,Maceió
39022,0,3197,0,0,Salvador
39023,0,3197,0,0,
39024,0,3197,0,0,Guarulhos
39025,0,3197,0,0,
39026,0,3197,0,0,
39027,0,3197,0,0,
39028,0,3197,0,0,Maceió
39029,0,3197,0,0,Guarulhos
39030,1,3197,0,0,Natal
39031,0,3197,0,0,Guarulhos
39032,0,3197,0,0,Salvador
39033,1,3197,0,3,Salvador
39034,0,3197,0,0,Natal
39035,0,3197,0,0,Guarulhos
39036,0,3197,0,0,Salvador
39037,0,3197,0,0,Porto Alegre
39038,0,3197,0,0,
39039,0,3197,0,0,
39040,0,3197,0,0,Guarulhos
39041,0,3197,0,0,Salvador
39042,0,3197,0,0,Maceió
39043,0,3197,0,0,Guarulhos
39044,0,3197,0,0,Natal
39045,0,3197,0,0,Goiânia
39046,5,3197,1,0,
39047,0,3197,0,0,Natal
39048,0,3197,0,0,Guarulhos
39049,0,3197,0,0,
39050,0,3197,0,0,Porto Alegre
39051,12,3197,0,0,Guarulhos
39052,0,3197,0,0,Goiânia
39053,21,3197,7,0,Goiânia
39054,0,3197,0,0,Natal
39055,0,3197,0,0,Goiânia
39056,0,3197,0,0,Maceió
39057,0,3197,0,0,Salvador
39058,0,3197,0,0,Goiânia
39059,0,3197,0,0,Guarulhos
39060,0,3197,0,0,Salvador
39061,0,3197,0,0,Guarulhos
39062,4,3197,0,0,Salvador
39063,0,3197,0,0,Guarulhos
39064,0,3197,0,0,Guarulhos
39065,0,3197,0,2,Guarulhos
39066,0,3197,0,0,Porto Alegre
39067,0,3197,1,1,Porto Alegre
39068,0,3197,0,0,
39069,0,3197,0,0,Guarulhos
39070,0,3197,0,0,Guarulhos
39071,5,3197,0,0,Natal
39072,0,3197,0,0,
39073,0,3197,0,0,
39074,0,3197,0,0,
39075,0,3197,0,0,Natal
39076,0,3197,0,1,Goiânia
39077,0,3197,0,0,Goiânia
39078,0,3197,0,0,Maceió
39079,0,3197,0,0,Maceió
39080,0,3197,0,0,Salvador
39081,0,3197,0,1,Guarulhos
39082,0,3197,0,0,Maceió
39083,0,3197,0,0,
39084,0,3197,0,0,Natal
39085,0,3197,0,0,Guarulhos
39086,0,3197,0,0,
39087,0,3197,0,3,Guarulhos
39088,0,3197,0,0,Maceió
39089,0,3197,0,0,
39090,0,3197,0,0,Salvador
39091,0,3197,0,0,
39092,0,3197,0,0,Guarulhos
39093,0,3197,0,0,Salvador
39094,0,3197,0,0,
39095,0,3197,0,0,Guarulhos
39096,0,3197,0,0,
39097,0,3197,0,0,
39098,0,3197,0,0,Natal
39099,0,3197,0,0,
39100,1,3197,1,0,Natal
39101,2,3197,24,2,
39102,185,3197,37,53,Campinas
39103,0,3197,0,0,Guarulhos
39104,0,3197,0,0,Guarulhos
39105,0,3197,0,0,Guarulhos
39106,0,3197,0,0,Porto Alegre
39107,1,3197,1,0,Salvador
39108,0,3197,0,0,
39109,0,3197,0,0,Maceió
39110,0,3197,0,0,Guarulhos
39111,0,3197,0,0,Goiânia
39112,0,3197,0,0,Guarulhos
39113,0,3197,1,0,Salvador
39114,0,3197,0,0,Guarulhos
39115,0,3197,0,0,Salvador
39116,105,3197,0,0,Guarulhos
39117,0,3197,0,0,Guarulhos
39118,0,3197,0,0,Guarulhos
39119,0,3197,0,0,Salvador
39120,0,3197,0,0,Natal
39121,0,3197,0,0,Guarulhos
39122,0,3197,0,0,Guarulhos
39123,0,3197,0,0,Guarulhos
39124,0,3197,0,0,Natal
39125,0,3197,0,0,Natal
39126,0,3197,0,0,Natal
39127,0,3197,0,0,Salvador
39128,0,3197,0,0,Porto Alegre
39129,0,3197,0,0,Goiânia
39130,0,3197,0,0,Guarulhos
39131,0,3197,0,0,Natal
39132,0,3197,0,0,Goiânia
39133,0,3197,0,0,Guarulhos
39134,0,3197,0,0,Goiânia
39135,0,3197,0,0,Guarulhos
39136,0,3197,0,0,Maceió
39137,1,3197,1,0,Salvador
39138,0,3197,0,0,
39139,1,3197,0,0,Porto Alegre
39140,0,3197,0,0,Salvador
39141,0,3197,0,0,Goiânia
39142,0,3197,0,0,
39143,0,3197,0,0,Salvador
39144,0,3197,0,0,Porto Alegre
39145,0,3197,0,0,Guarulhos
39146,0,3197,0,0,Natal
39147,0,3197,0,0,Guarulhos
39148,0,3197,0,1,Porto Alegre
39149,0,3197,0,0,Natal
39150,1,3197,2,5,Porto Alegre
39151,0,3197,0,0,São Gonçalo
39152,0,3197,0,0,Natal
39153,0,3197,1,0,Guarulhos
39154,0,3197,0,0,Maceió
39155,0,3197,0,0,Salvador
39156,0,3197,0,1,Natal
39157,0,3197,0,0,
39158,0,3197,0,0,Guarulhos
39159,0,3197,0,0,Porto Alegre
39160,44,3197,4,0,Porto Alegre
39161,11,3197,0,0,Guarulhos
39162,0,3197,0,0,
39163,0,3197,0,0,Guarulhos
39164,0,3197,0,0,Guarulhos
39165,0,3197,0,0,Salvador
39166,0,3197,0,0,Guarulhos
39167,0,3197,0,0,Porto Alegre
39168,0,3197,0,0,Porto Alegre
39169,1,3197,0,1,Porto Alegre
39170,0,3197,0,0,Goiânia
39171,0,3197,0,0,
39172,0,3197,0,0,Porto Alegre
39173,0,3197,1,0,Guarulhos
39174,0,3197,0,0,Maceió
39175,0,3197,0,0,
39176,15,3197,6,0,Salvador
39177,0,3197,0,0,
39178,0,3197,0,0,Natal
39179,0,3197,0,0,Goiânia
39180,3,3197,0,0,
39181,0,3197,0,0,
39182,0,3197,0,0,Guarulhos
39183,11,3197,0,0,
39184,0,3197,0,0,Maceió
39185,0,3197,0,0,Maceió
39186,0,3197,0,0,Salvador
39187,0,3197,0,0,
39188,0,3197,0,0,Guarulhos
39189,0,3197,0,0,Natal
39190,0,3197,0,0,
39191,0,3197,0,0,Guarulhos
39192,0,3197,0,0,Natal
39193,1,3197,0,0,Guarulhos
39194,0,3197,0,0,Guarulhos
39195,0,3197,0,0,
39196,0,3197,0,0,Guarulhos
39197,2,3197,5,0,Guarulhos
39198,0,3197,0,0,Guarulhos
39199,0,3197,0,0,Guarulhos
39200,0,3197,0,0,
39201,0,3197,0,0,Guarulhos
39202,0,3197,0,0,Salvador
39203,0,3197,0,0,Porto Alegre
39204,0,3197,0,0,Guarulhos
39205,0,3197,0,0,Goiânia
39206,0,3197,0,0,Guarulhos
39207,0,3197,0,0,Maceió
39208,0,3197,0,0,Guarulhos
39209,0,3197,0,0,Guarulhos
39210,0,3197,0,0,Guarulhos
39211,0,3197,0,0,Porto Alegre
39212,1,3197,0,0,Guarulhos
39213,0,3197,0,0,Maceió
39214,0,3197,0,0,
39215,0,3197,0,0,Guarulhos
39216,0,3197,0,0,Salvador
39217,0,3197,0,0,Natal
39218,0,3197,0,0,
39219,0,3197,0,0,Guarulhos
39220,0,3197,0,0,
39221,0,3197,0,0,Goiânia
39222,0,3197,0,0,Maceió
39223,0,3197,0,0,
39224,1,3197,0,0,Guarulhos
39225,0,3197,0,0,Guarulhos
39226,0,3197,0,0,Guarulhos
39227,0,3197,0,0,Guarulhos
39228,0,3197,0,0,Goiânia
39229,0,3197,0,0,Duque de Caxias
39230,0,3197,0,0,Guarulhos
39231,26,3197,1,0,Maceió
39232,0,3197,0,0,
39233,0,3197,0,0,Guarulhos
39234,0,3197,0,0,
39235,0,3197,0,1,Goiânia
39236,0,3197,0,0,Maceió
39237,0,3197,0,0,Porto Alegre
39238,0,3197,0,0,Maceió
39239,0,3197,0,0,Porto Alegre
39240,0,3197,0,0,Maceió
39241,0,3197,0,0,Maceió
39242,0,3197,0,0,
39243,0,3197,0,0,Guarulhos
39244,0,3197,0,1,Maceió
39245,0,3197,0,0,Natal
39246,0,3197,0,0,
39247,0,3197,0,1,Guarulhos
39248,0,3197,0,0,Guarulhos
39249,0,3197,0,0,Guarulhos
39250,0,3197,0,0,Guarulhos
39251,0,3197,0,1,Goiânia
39252,0,3197,0,0,Guarulhos
39253,0,3197,0,0,Natal
39254,0,3197,0,0,Guarulhos
39255,0,3197,0,0,
39256,0,3197,0,0,Goiânia
39257,41,3197,37,14,Guarulhos
39258,0,3197,0,0,Salvador
39259,1,3197,0,0,Porto Alegre
39260,0,3197,0,0,Maceió
39261,0,3197,3,0,Porto Alegre
39262,0,3197,0,0,Guarulhos
39263,1,3197,0,0,Porto Alegre
39264,0,3197,0,0,Natal
39265,0,3197,0,0,Natal
39266,0,3197,0,0,Salvador
39267,0,3197,0,0,Maceió
39268,3,3197,0,0,Porto Alegre
39269,0,3197,0,0,Guarulhos
39270,0,3197,0,0,Goiânia
39271,0,3197,0,0,Natal
39272,0,3197,0,0,Goiânia
39273,0,3197,0,0,Natal
39274,0,3197,0,0,Natal
39275,0,3197,0,0,Guarulhos
39276,0,3197,0,0,Goiânia
39277,0,3197,0,0,Maceió
39278,0,3197,0,0,Maceió
39279,47,3197,18,0,Guarulhos
39280,0,3197,0,0,Salvador
39281,0,3197,0,0,Guarulhos
39282,0,3197,0,0,Salvador
39283,0,3197,0,0,Natal
39284,0,3197,0,0,Maceió
39285,0,3197,0,0,Guarulhos
39286,0,3197,0,0,Guarulhos
39287,0,3197,0,0,Guarulhos
39288,0,3197,0,0,Goiânia
39289,0,3197,0,0,Guarulhos
39290,0,3197,0,0,Salvador
39291,0,3197,0,0,Salvador
39292,0,3197,0,0,Guarulhos
39293,0,3197,0,0,
39294,0,3197,0,0,Guarulhos
39295,0,3197,0,0,
39296,3,3197,11,1,Guarulhos
39297,1,3197,0,0,Guarulhos
39298,0,3197,0,0,Salvador
39299,0,3197,0,0,
39300,2,3197,0,1,Maceió
39301,16,3197,3,0,Porto Alegre
39302,0,3197,0,0,
39303,1,3197,0,0,Porto Alegre
39304,0,3197,0,0,Salvador
39305,0,3197,0,0,Guarulhos
39306,0,3197,0,0,Guarulhos
39307,0,3197,0,0,Maceió
39308,1,3197,1,0,Guarulhos
39309,0,3197,0,0,Guarulhos
39310,0,3197,0,0,Natal
39311,0,3197,0,0,Natal
39312,0,3197,0,0,Guarulhos
39313,0,3197,0,0,Guarulhos
39314,0,3197,0,0,Guarulhos
39315,0,3197,2,0,Salvador
39316,0,3197,0,0,
39317,0,3197,0,0,Guarulhos
39318,0,3197,0,0,Natal
39319,8,3197,0,0,Guarulhos
39320,0,3197,0,0,Maceió
39321,0,3197,0,0,
39322,0,3197,0,0,
39323,1,3197,3,2,Salvador
39324,0,3197,0,0,Goiânia
39325,0,3197,0,0,Maceió
39326,0,3197,0,0,Guarulhos
39327,0,3197,0,0,
39328,1,3197,0,0,Guarulhos
39329,0,3197,0,0,Guarulhos
39330,0,3197,0,0,Porto Alegre
39331,0,3197,0,0,Guarulhos
39332,0,3197,0,0,
39333,13,3197,0,0,Duque de Caxias
39334,0,3197,0,0,Salvador
39335,7,3197,47,0,Guarulhos
39336,3,3197,0,0,Porto Alegre
39337,0,3197,0,0,
39338,28,3197,26,9,Salvador
39339,0,3197,0,0,Porto Alegre
39340,0,3197,0,0,Guarulhos
39341,0,3197,0,0,Porto Alegre
39342,0,3197,0,0,Guarulhos
39343,0,3197,0,0,Natal
39344,0,3197,0,0,Guarulhos
39345,0,3197,0,0,Natal
39346,0,3197,0,0,Guarulhos
39347,0,3197,0,0,Goiânia
39348,0,3197,0,0,Salvador
39349,0,3197,0,0,Salvador
39350,0,3197,0,0,Guarulhos
39351,0,3197,0,0,
39352,0,3197,0,0,Salvador
39353,0,3197,0,0,Salvador
39354,0,3197,0,0,Salvador
39355,0,3197,0,0,
39356,0,3197,0,0,
39357,0,3197,0,0,Maceió
39358,0,3197,0,0,Guarulhos
39359,0,3197,0,0,Guarulhos
39360,0,3197,0,0,
39361,0,3197,0,0,Maceió
39362,0,3197,0,0,
39363,0,3197,0,0,Maceió
39364,0,3197,0,0,Guarulhos
39365,0,3197,0,0,Guarulhos
39366,0,3197,0,0,Salvador
39367,0,3197,0,0,Goiânia
39368,0,3197,0,0,Goiânia
39369,0,3197,0,0,Guarulhos
39370,0,3197,0,0,Natal
39371,0,3197,0,0,Guarulhos
39372,9,3197,0,0,Guarulhos
39373,0,3197,0,0,
39374,0,3197,0,0,Guarulhos
39375,0,3197,0,0,Porto Alegre
39376,0,3197,0,0,Goiânia
39377,18,3197,0,0,
39378,0,3197,2,0,Goiânia
39379,5,3197,0,0,Porto Alegre
39380,1,3197,0,1,Guarulhos
39381,0,3197,0,0,Natal
39382,0,3197,0,0,
39383,4,3197,0,0,Guarulhos
39384,1,3197,3,0,Natal
39385,0,3197,0,0,Salvador
39386,1,3197,0,0,Salvador
39387,0,3197,0,0,Salvador
39388,0,3197,0,0,Natal
39389,0,3197,0,0,Natal
39390,0,3197,0,1,Porto Alegre
39391,0,3197,0,0,Maceió
39392,3,3197,1,0,Guarulhos
39393,0,3197,0,0,Salvador
39394,0,3197,0,0,Porto Alegre
39395,0,3197,0,0,
39396,0,3197,0,0,Guarulhos
39397,1,3197,0,0,
39398,0,3197,0,0,Natal
39399,0,3197,0,0,Salvador
39400,0,3197,0,0,
39401,0,3197,0,0,
39402,0,3197,0,0,Maceió
39403,0,3197,0,0,
39404,0,3197,0,1,
39405,0,3197,0,0,Porto Alegre
39406,0,3197,0,0,
39407,140,3197,0,3,Goiânia
39408,0,3197,0,0,Salvador
39409,0,3197,0,0,Salvador
39410,2,3197,4,0,Maceió
39411,11,3197,1,0,Guarulhos
39412,0,3197,0,0,Goiânia
39413,0,3197,0,0,Guarulhos
39414,3,3197,0,0,Porto Alegre
39415,0,3197,0,0,Goiânia
39416,0,3197,0,0,
39417,0,3197,0,0,Porto Alegre
39418,0,3197,0,0,Porto Alegre
39419,0,3197,0,0,
39420,0,3197,0,0,Salvador
39421,0,3197,0,0,
39422,0,3197,0,0,Porto Alegre
39423,0,3197,0,0,Guarulhos
39424,0,3197,0,0,Guarulhos
39425,0,3197,0,0,Guarulhos
39426,0,3197,0,0,Salvador
39427,0,3197,0,0,Maceió
39428,3,3197,4,0,Guarulhos
39429,0,3197,0,0,Goiânia
39430,0,3197,0,0,Natal
39431,0,3197,0,0,Salvador
39432,0,3197,0,0,
39433,0,3197,0,0,
39434,0,3197,0,0,Guarulhos
39435,0,3197,0,0,Porto Alegre
39436,1,3197,0,0,Porto Alegre
39437,0,3197,0,0,Natal
39438,0,3197,0,0,Goiânia
39439,0,3197,0,0,Natal
39440,0,3197,0,0,Natal
39441,0,3197,0,0,
39442,7,3197,5,0,Goiânia
39443,0,3197,0,0,Guarulhos
39444,0,3197,0,0,Salvador
39445,0,3197,0,0,Salvador
39446,0,3197,0,0,Guarulhos
39447,0,3197,0,0,Guarulhos
39448,3,3197,6,0,Goiânia
39449,6,3197,1,0,Maceió
39450,111,3197,8,0,Salvador
39451,0,3197,0,0,Guarulhos
39452,2,3197,0,0,Salvador
39453,0,3197,0,0,Guarulhos
39454,1,3197,0,0,Maceió
39455,0,3197,0,0,Natal
39456,0,3197,0,0,
39457,0,3197,0,0,Guarulhos
39458,0,3197,0,0,Salvador
39459,0,3197,0,0,Guarulhos
39460,0,3197,0,0,Guarulhos
39461,0,3197,0,1,Porto Alegre
39462,0,3197,0,0,
39463,4,3197,0,0,Guarulhos
39464,0,3197,0,0,Guarulhos
39465,0,3197,0,0,
39466,4,3197,1,0,Guarulhos
39467,0,3197,0,0,Guarulhos
39468,0,3197,0,0,Guarulhos
39469,0,3197,0,0,Goiânia
39470,0,3197,0,0,
39471,2,3197,0,0,Rio de Janeiro
39472,0,3197,0,0,Porto Alegre
39473,0,3197,0,0,Guarulhos
39474,420,3197,5,0,Guarulhos
39475,0,3197,0,0,Guarulhos
39476,2,3197,0,0,
39477,0,3197,0,0,
39478,0,3197,0,0,
39479,0,3197,0,0,
39480,0,3197,0,0,Salvador
39481,0,3197,0,0,Natal
39482,0,3197,0,0,Maceió
39483,0,3197,0,0,Guarulhos
39484,0,3197,0,0,Salvador
39485,0,3197,0,0,Guarulhos
39486,0,3197,0,0,Guarulhos
39487,0,3197,0,0,Guarulhos
39488,0,3197,0,0,Maceió
39489,0,3197,0,0,Goiânia
39490,15,3197,10,5,
39491,0,3197,0,0,Goiânia
39492,0,3197,0,0,Natal
39493,0,3197,0,0,Maceió
39494,0,3197,0,0,Guarulhos
39495,0,3197,0,0,Maceió
39496,1,3197,0,0,Natal
39497,3,3197,0,0,Natal
39498,1,3197,0,0,Guarulhos
39499,0,3197,0,0,
39500,0,3197,0,0,Guarulhos
39501,1,3197,4,2,
39502,0,3197,0,0,Porto Alegre
39503,0,3197,0,0,
39504,0,3197,0,0,Natal
39505,5,3197,10,0,Guarulhos
39506,1,3197,0,3,Goiânia
39507,0,3197,0,0,Guarulhos
39508,0,3197,4,6,Porto Alegre
39509,3,3197,20,0,Goiânia
39510,0,3197,0,0,Guarulhos
39511,1,3197,0,0,Guarulhos
39512,0,3197,0,0,Guarulhos
39513,0,3197,1,0,Porto Alegre
39514,1,3197,0,0,Goiânia
39515,0,3197,0,0,Guarulhos
39516,0,3197,0,0,Goiânia
39517,0,3197,0,0,
39518,0,3197,0,0,Maceió
39519,0,3197,0,0,Natal
39520,0,3197,0,0,Guarulhos
39521,0,3197,0,0,Natal
39522,0,3197,0,0,Guarulhos
39523,0,3197,0,0,Guarulhos
39524,0,3197,0,0,Porto Alegre
39525,0,3197,0,0,Guarulhos
39526,0,3197,0,0,Guarulhos
39527,0,3197,0,0,
39528,0,3197,0,0,
39529,0,3197,0,0,
39530,1,3197,5,0,Guarulhos
39531,0,3197,0,0,Maceió
39532,0,3197,0,0,Guarulhos
39533,0,3197,0,0,Guarulhos
39534,0,3197,0,0,Maceió
39535,0,3197,0,0,Goiânia
39536,0,3197,0,0,Natal
39537,0,3197,0,0,Guarulhos
39538,15,3197,0,5,Brasília
39539,13,3197,1,0,Maceió
39540,0,3197,0,0,Porto Alegre
39541,0,3197,0,0,Porto Alegre
39542,0,3197,0,0,Natal
39543,0,3197,0,0,Maceió
39544,0,3197,0,0,Guarulhos
39545,0,3197,1,0,Maceió
39546,0,3197,0,0,Goiânia
39547,0,3197,0,0,Natal
39548,0,3197,0,0,
39549,0,3197,0,0,
39550,0,3197,0,0,Natal
39551,0,3197,0,0,Guarulhos
39552,0,3197,0,0,Guarulhos
39553,0,3197,0,0,Guarulhos
39554,0,3197,0,0,Guarulhos
